10000 7200
10 0 42
0 5 4
15 33 52
4 42 57
12 43 19
13 1 28
9 9 40
6 56 47
18 59 1
12 43 33
15 15 44
17 41 1
14 10 49
3 13 4
4 11 7
19 36 20
19 22 45
21 51 31
0 32 10
0 16 2
4 38 2
14 18 42
13 57 6
6 55 55
4 38 58
6 4 2
7 7 19
13 53 7
22 12 55
2 51 57
16 51 28
6 26 15
11 23 31
9 29 19
4 33 58
13 38 50
20 42 44
22 8 4
17 21 36
2 45 46
17 6 53
15 51 34
2 16 32
10 1 43
2 27 15
22 15 53
21 52 49
0 13 46
6 37 36
0 47 50
15 28 27
15 5 30
23 44 52
5 50 21
16 36 1
6 48 33
6 29 20
5 8 48
5 5 30
2 37 12
19 55 19
12 27 12
12 33 50
14 55 15
20 39 25
16 6 10
14 49 23
11 30 9
19 14 43
5 44 55
17 42 47
3 2 34
20 29 40
1 20 18
9 17 55
20 28 17
8 39 43
18 45 41
11 54 49
15 11 23
3 46 51
19 22 18
2 1 57
4 15 30
19 33 20
2 40 11
8 39 36
10 59 22
4 18 30
10 12 12
0 36 49
12 14 50
13 23 27
7 34 24
23 35 43
23 36 17
8 18 16
20 30 46
4 7 5
5 20 17
22 31 24
10 57 11
13 48 39
10 29 41
20 48 43
5 47 3
15 55 2
18 5 53
7 33 7
20 53 4
14 40 33
17 3 53
1 10 15
5 29 15
11 44 27
8 53 33
12 25 0
6 37 5
6 21 4
18 10 49
2 7 4
19 9 7
5 45 37
14 28 15
12 25 34
14 6 53
23 21 31
10 12 54
17 25 21
15 1 21
22 48 59
14 52 50
22 55 51
22 25 47
20 55 3
14 22 55
6 47 2
5 56 31
2 51 5
20 59 34
14 29 5
16 47 59
5 12 50
11 19 41
18 47 47
2 7 46
18 55 26
5 11 16
14 45 14
7 37 6
18 32 37
20 48 45
19 59 0
4 58 4
6 45 27
18 55 40
1 34 40
6 3 2
5 3 3
4 9 14
0 30 20
14 36 2
19 1 6
6 42 46
0 30 29
4 29 5
23 22 49
20 9 49
16 12 21
17 19 30
22 40 34
17 30 48
12 35 59
17 33 12
14 32 8
9 5 32
13 37 28
12 30 44
12 1 22
21 42 20
23 12 12
6 5 3
14 23 10
15 50 53
6 46 10
7 50 27
18 10 29
10 33 21
9 1 54
14 12 38
7 6 32
6 25 52
2 44 3
20 29 10
1 30 39
2 21 22
5 45 35
5 26 56
18 40 52
16 2 37
12 18 57
15 40 51
14 45 1
4 0 24
2 34 13
21 56 0
5 9 44
16 55 22
21 44 36
14 42 13
3 38 34
9 11 47
0 28 50
18 31 43
17 51 43
4 54 37
22 22 54
9 54 48
20 41 12
6 47 2
19 42 9
8 37 5
6 26 0
22 25 46
16 10 39
21 49 58
2 40 43
15 46 53
0 6 32
20 12 35
5 37 9
16 7 29
8 21 26
19 49 10
15 23 17
11 18 54
17 31 48
16 16 37
13 50 48
3 20 56
17 51 33
1 53 47
18 37 19
0 27 50
19 13 49
18 2 30
21 54 56
10 28 46
21 0 10
14 50 29
21 50 13
11 1 4
14 54 28
9 4 2
5 23 36
8 25 42
0 33 20
16 47 44
13 34 39
22 48 17
11 46 35
16 16 14
10 56 3
14 28 36
3 44 18
7 44 53
17 31 49
20 25 23
10 54 20
13 23 34
21 33 13
15 56 24
9 10 13
17 2 46
11 49 45
23 14 0
16 41 57
4 20 17
8 19 13
5 22 44
19 6 40
17 40 22
11 34 39
23 17 25
3 45 23
11 19 18
14 3 39
18 17 27
1 28 18
15 40 28
4 47 38
6 58 12
17 48 49
6 50 42
17 11 25
15 24 44
18 42 26
7 29 14
9 33 43
21 43 5
11 41 32
8 17 22
11 1 34
16 59 12
8 7 47
11 11 37
10 48 17
12 37 18
16 19 4
1 48 8
8 33 22
4 25 29
22 51 59
22 28 26
10 37 8
21 26 9
16 56 50
15 18 49
2 22 39
19 38 53
7 50 0
10 45 29
15 4 2
20 8 1
17 14 55
21 21 36
12 30 30
1 36 36
0 54 24
13 49 15
1 34 7
4 8 55
18 47 50
12 43 39
12 19 13
3 11 4
12 43 33
23 40 14
3 53 35
15 41 32
3 51 20
19 30 51
11 40 18
15 25 49
6 52 5
6 51 55
13 47 28
8 33 55
9 54 49
0 37 42
13 50 2
14 56 56
4 39 48
13 34 52
12 59 18
23 20 46
18 15 46
21 3 20
17 50 1
22 9 57
20 14 16
18 16 17
3 49 8
7 25 54
6 43 8
12 23 8
19 51 53
17 8 35
23 59 26
10 47 33
1 51 23
22 24 2
19 32 0
6 48 11
10 3 15
6 16 59
21 36 50
6 58 6
13 47 15
2 49 43
17 32 37
1 41 41
17 20 4
6 45 29
5 23 22
11 35 21
4 30 19
10 8 30
21 3 5
22 58 52
20 49 37
13 57 53
18 23 58
16 41 6
16 2 56
13 20 5
21 43 0
23 32 28
21 17 39
21 3 11
9 26 33
9 5 2
23 42 25
10 46 45
11 49 18
19 38 42
13 48 47
8 35 20
11 3 38
14 14 9
12 28 24
10 42 40
14 29 25
19 57 21
8 57 32
7 59 9
22 4 11
23 38 18
3 40 49
0 33 43
11 23 13
7 44 29
14 49 55
13 3 33
1 31 17
12 16 27
4 15 55
23 31 53
23 2 42
5 25 23
21 17 28
1 1 1
7 46 19
17 12 54
9 34 42
5 17 8
4 16 21
20 34 46
13 45 13
18 57 26
16 28 3
8 10 23
18 59 8
2 14 31
15 0 42
19 1 36
21 49 28
5 50 14
19 40 27
17 54 9
12 48 12
3 40 54
15 19 12
11 52 10
8 10 0
7 56 55
20 2 45
23 5 34
3 35 12
8 57 19
23 40 30
0 36 36
9 26 16
21 21 57
13 11 32
9 18 30
1 8 40
18 57 14
18 26 13
19 22 41
2 9 23
17 9 15
2 2 51
10 55 31
6 3 49
14 54 40
8 32 26
19 18 16
8 34 29
3 12 9
17 54 43
9 10 47
23 32 45
15 51 5
17 30 58
21 56 36
16 56 17
1 3 55
8 5 56
3 29 44
9 38 55
7 27 18
8 13 28
4 33 26
6 27 19
5 55 52
7 26 11
6 54 55
13 11 57
17 5 28
23 31 26
8 28 58
15 42 6
9 13 36
19 58 30
23 52 37
0 11 59
5 26 58
17 50 22
23 24 20
16 15 17
0 40 22
6 0 25
14 27 2
14 44 49
12 30 21
12 1 54
2 32 41
1 21 22
23 14 41
20 27 45
0 38 22
20 41 13
3 14 38
22 55 14
9 2 51
9 5 9
3 32 34
15 8 5
3 40 7
2 15 29
23 25 49
16 41 37
21 10 29
11 10 53
2 47 38
1 36 15
6 27 7
4 45 31
12 21 27
18 36 27
21 16 13
8 22 16
15 38 4
19 35 50
2 49 1
3 17 20
17 33 51
22 31 15
20 20 47
20 0 30
22 55 51
20 56 48
2 34 2
0 43 57
15 43 0
9 34 21
19 32 15
5 18 35
6 2 15
21 59 57
17 29 31
3 49 1
2 11 9
23 1 47
3 57 45
4 32 41
4 41 27
2 34 20
20 58 19
0 51 44
2 56 0
12 9 28
17 59 18
23 50 8
1 24 24
15 59 3
22 46 11
9 22 48
7 53 3
13 55 14
23 7 58
18 2 13
15 52 46
14 28 19
21 49 28
5 43 55
18 29 39
19 47 13
14 18 43
0 1 36
0 0 19
1 47 1
17 21 44
3 40 21
2 12 56
6 35 0
22 24 58
22 42 40
23 46 48
14 43 27
23 30 4
11 29 53
14 52 9
15 32 33
14 56 19
14 15 16
5 25 49
8 28 19
23 25 39
21 23 30
19 32 42
23 5 54
10 5 14
14 46 55
3 21 17
13 9 16
16 48 19
22 59 17
6 47 3
13 15 32
16 54 5
21 45 45
22 43 3
3 9 29
5 51 51
8 27 29
1 15 48
20 27 51
0 2 16
1 41 6
17 10 52
1 2 6
18 48 22
14 28 43
20 40 49
23 38 38
1 11 38
21 58 46
14 50 8
19 30 58
15 42 46
5 45 58
1 34 12
20 37 3
3 1 18
15 33 18
4 49 52
1 57 55
14 56 58
15 42 1
0 23 40
5 2 27
19 53 13
6 59 49
2 22 44
21 29 32
12 47 26
5 1 44
6 38 5
21 56 37
2 13 16
6 26 40
19 24 40
8 21 3
20 54 21
15 1 42
17 16 49
21 4 12
11 1 56
4 40 29
11 31 3
8 10 34
